timestamp,itemid,property,value
1433041200000,20228,515,n36.000
1433041200000,141128,790,n122040.000
1433041200000,397191,1032,769062
1433041200000,112562,960,769062
1433041200000,118748,917,712603 688520 1240545 560489 561248
1433041200000,215735,681,814297 670753 1002499 1169762 114844 253573
1433041200000,79469,648,769062
1433041200000,316832,6,198303
1433041200000,24687,917,664074
1433041200000,332053,19,n48.000 639502 n120.000 350726
1433041200000,353736,888,122381 607153
1433041200000,130638,759,814966 1277294
1433041200000,169752,839,1164476
1433041200000,73703,available,0
1433041200000,14585,202,1177237
1433041200000,294290,6,1284707
1433041200000,77561,categoryid,518
1433041200000,432407,19,1297729 n36.000 350726 30603 832471
1433041200000,268968,839,1167359
1433041200000,408134,38,769062
1433041200000,402868,713,561743
1433041200000,379842,434,769062
1433041200000,46730,227,633834
1433041200000,51691,6,814966 945042 814966 945042 1186729
1433041200000,179846,852,769062
1433041200000,74318,917,285033 320284
1433041200000,158973,713,1291560
1433041200000,291412,790,n4800.000
1433041200000,297980,764,1285872
1433041200000,210992,776,983418
1433041200000,145937,6,419294
1433041200000,54680,283,66094 820477 609122 1181590 611917 991263 66094 820477 609122 1181590 639502 312815 250702 66094 237874 982085 772527 1158829 1128577 914749 1244358 1036220 621351 881249 451440 90491 1034695 1023423 16718 33148
1433041200000,388149,451,1141052 n36.000
1433041200000,109750,159,519769
1433041200000,103779,888,969033
1433041200000,300198,142,769062
1433041200000,37596,888,729899
1433041200000,314722,888,503857 566381 933208 930854 179775 839399 1150693 980409
1433041200000,85674,790,n48840.000
1433041200000,375133,790,n112200.000
1433041200000,166478,283,643171 1050009 1314055
1433041200000,374964,1025,n9300.000 337002
1433041200000,337822,678,140639
1433041200000,284957,689,150169 683159
1433041200000,402773,783,1116693
1433041200000,433544,213,1121373
1433041200000,370,202,27038
1433041200000,59696,112,679677
1433041200000,463396,575,n6122496.000 n1992.000 477680
1433041200000,309610,275,769062
1433041200000,316739,589,769062
1433041200000,442374,400,n498.000 424566
1433041200000,216275,202,248902 1237747 656079 780711 752068
1433041200000,47425,112,679677
1433041200000,154038,451,1141052 n48.000
1433041200000,23290,available,1
1433041200000,135747,19,n72.000 309206
1433041200000,193019,790,n61080.000
1433041200000,254914,776,1336915
1433041200000,156740,243,341599 205102
1433041200000,402610,888,1024724 602179 1055803 221748 1031117 n16.800 1135780 1284577 n207.600 1284577 n19200.000 628176 n10800.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 681805 1284577 1055803 1164666 625815 n98880.000 1284577 1141052 n48.000 288796 1284577 842796
1433041200000,257852,6,726714
1433041200000,4781,671,769062
1433041200000,409127,961,242130 1096082
1433041200000,357366,159,519769
1433041200000,93080,225,1066831 n10200.000
1433041200000,62733,962,664227
1433041200000,11694,159,519769
1433041200000,116160,6,1049600
1433041200000,423242,810,769062
1433041200000,418830,648,769062
1433041200000,256083,908,752525
1433041200000,405266,available,1
1433041200000,445841,888,n266808.000
1433041200000,418614,846,769062
1433041200000,285852,888,113954 n6133380.000
1433041200000,83532,1036,726612
1433041200000,159751,410,402775 237874 1262412
1433041200000,383024,689,150169 274770 79212
1433041200000,240728,available,0
1433041200000,269439,839,421629
1433041200000,269958,941,215525 150169 639134
1433041200000,24077,478,n27600.000
1433041200000,357216,698,305351 18800
1433041200000,432094,917,1281574
1433041200000,151996,631,n360.000 988555
1433041200000,266774,159,519769
1433041200000,251083,83,769062
1433041200000,145534,1025,n379.920 357845 903043
1433041200000,137460,720,109425 10317
1433041200000,378130,931,250863
1433041200000,447215,202,331161 825771
1433041200000,182170,159,519769
1433041200000,75870,888,37111 255503
1433041200000,280965,776,984615
1433041200000,12287,839,692393 1122965
1433041200000,68299,689,337402
1433041200000,77037,159,519769
1433041200000,247812,917,1192659 64354
1433041200000,266927,202,1247872 n18151572.000
1433041200000,54778,892,769062
1433041200000,167205,283,985131 413916 1242872 726039 1187151 304252 413916 994981 165735 673876 555910 205223 163019 610517 30603 519519 599782 867390 1273256 605947 45447 985131 108347 1114818 1339552 1291560 1308676 612567 1247965 648014
1433041200000,251083,202,1161995 n4675566900.000
1433041200000,257040,364,952689
1433041200000,452367,830,373898
1433041200000,195419,59,769062
1433041200000,20706,810,n408.000
1433041200000,224517,available,1
1433041200000,280716,available,0
1433041200000,205740,771,n32.400 190776 639502 n48.000 n60.000 190776
1433041200000,180018,790,n161400.000
1433041200000,343744,available,0
1433041200000,312171,364,730955
1433041200000,5298,categoryid,936
1433041200000,109450,678,1290827
1433041200000,170049,159,519769
1433041200000,87469,776,1221219
1433041200000,35156,1000,871215 1022520
1433041200000,281889,810,769062 n3564.000 628176 n5040.000 1144008
1433041200000,436805,888,593187 11419
1433041200000,365065,790,n107160.000
1433041200000,397062,364,670934
1433041200000,17571,550,769062
1433041200000,187401,790,n180720.000
1433041200000,194872,1036,769062 1154859
1433041200000,216180,698,1020281
1433041200000,292933,296,769062
1433041200000,465445,678,922011 840490
1433041200000,445291,837,769062
1433041200000,377130,678,456464
1433041200000,296581,available,1
1433041200000,163812,480,879440
1433041200000,65338,681,814297 670753 n84.000 685584 789585 n768.000 535229
1433041200000,189135,776,192489
1433041200000,89007,689,150169 347158
1433041200000,254756,243,46505 703408 40169
1433041200000,20202,available,0
1433041200000,390823,227,46505
1433041200000,457767,776,1261830
1433041200000,176613,227,977762
1433041200000,352311,709,830186 457060
1433041200000,377862,764,1285872
1433041200000,167467,790,n0.000
1433041200000,342400,202,486553 986378
1433041200000,384077,categoryid,1593
1433041200000,234699,283,593897 376917
1433041200000,465279,685,n1440.000
1433041200000,224972,202,150169 342302 837101 n11160.000 327449 934740
1433041200000,382254,678,286484
1433041200000,27431,689,150169 274770 79212
1433041200000,335302,227,176547
1433041200000,374546,689,150169 108779
1433041200000,245035,159,519769
1433041200000,172583,529,992862 625815 1119999 n55200.000
1433041200000,435551,categoryid,1441
1433041200000,263712,790,n7440.000
1433041200000,446186,917,246312 112494 495979
1433041200000,406953,348,452949
1433041200000,49617,6,1263524
1433041200000,127177,558,945360 827388
1433041200000,344276,364,628580
1433041200000,36978,38,769062
1433041200000,373218,230,1096229
1433041200000,430093,881,n60.000
1433041200000,237901,categoryid,914
1433041200000,288757,888,1040235 1152838 n12.000 625815 n1320.000
1433041200000,64484,159,519769
1433041200000,238136,689,150169 1002405
1433041200000,150483,704,726612
1433041200000,359990,839,234027 543080
1433041200000,403910,1074,206386
1433041200000,86543,283,839336 1034258 n768.000 350695 n336.000
1433041200000,210033,categoryid,546
1433041200000,156388,698,1037891
1433041200000,463018,28,150169 610517
1433041200000,119626,categoryid,1301
1433041200000,120215,283,1103229 508476 1262700 n9060.000 327183
1433041200000,221845,663,n187.200
1433041200000,161943,891,n15.852 924073
1433041200000,322069,993,626747
1433041200000,53739,839,629402
1433041200000,387237,159,519769
1433041200000,387420,784,n36.000 686768
1433041200000,179725,112,679677
1433041200000,390664,698,1157517
1433041200000,387132,1066,n48.000 424566
1433041200000,21984,478,186501
1433041200000,314750,709,396030 1235287
1433041200000,114163,888,1262700 n36120.000 996199 767263 992862 951748 685028 1284577 n25440.000 1284577 n39.600 1135780 1284577 n48.000 1187104 539109 661116 1257525 1284577 n6000.000 1187104 1284577 1055803 1164666 625815 n89640.000 1284577 670753 n84.000 253573 1284577 1298303
1433041200000,427565,776,1003873
1433041200000,439019,847,769062
1433041200000,459199,279,n3600.000 628176 n3600.000
1433041200000,366887,6,452320 853231
1433041200000,278837,776,557067
1433041200000,316585,719,n12.000 593897
1433041200000,449364,678,1115724
1433041200000,85980,159,519769
1433041200000,265346,776,489591
1433041200000,45507,839,104285
1433041200000,94869,678,896095
1433041200000,223757,790,n46680.000
1433041200000,19631,6,1263524
1433041200000,315203,159,519769
1433041200000,89039,202,1120962
1433041200000,428735,202,975052 958610
1433041200000,109455,1028,861162 150169 634180
1433041200000,98898,1036,616467
1433041200000,329056,400,n356.400 424566
1433041200000,52240,987,727751 n2280.000 377738
1433041200000,8383,159,519769
1433041200000,111910,283,1037891 127431 1051803 950382 1197891
1433041200000,340405,962,664227
1433041200000,322279,790,n8640.000
1433041200000,274324,678,437345
1433041200000,256815,790,n1153680.000
1433041200000,343176,839,219473
1433041200000,191503,758,n48.000 1187104
1433041200000,79893,686,769062
1433041200000,340809,categoryid,1221
1433041200000,406388,790,n9840.000
1433041200000,30216,790,n17880.000
1433041200000,121923,available,0
1433041200000,279695,713,373898
1433041200000,156301,546,286484 1093699 1032995
1433041200000,139063,235,1277294
1433041200000,173250,678,556013
1433041200000,152649,348,452320 853231
1433041200000,23087,790,n119880.000
1433041200000,164780,364,1044469
1433041200000,64156,776,1006534
1433041200000,140792,574,n7680.000 628176 n5760.000
1433041200000,360587,28,150169 610517
1433041200000,327854,910,880240 963104 1128577 188678
1433041200000,389477,888,560908 1299781
1433041200000,429170,888,110629 596016
1433041200000,287663,771,n32.400 190776 639502 n48.000 n60.000 190776
1433041200000,460107,790,n4680.000
1433041200000,176482,685,n13440.000
1433041200000,75325,6,164038
1433041200000,7472,159,519769
1433041200000,49637,790,n66960.000
1433646000000,169644,1090,1041261
1433646000000,235390,689,150169 346980
1433646000000,213409,790,n437892.000
1433646000000,30193,839,1130390 437202
1433646000000,126104,available,0
1433646000000,138296,243,266370
1433646000000,226322,566,n311.520 424566
1433646000000,127751,311,539823 1284577 1067552
1433646000000,176497,981,288796 23770 769062
1433646000000,400364,283,349378 1211350
1433646000000,428352,689,337402
1433646000000,351669,888,528219
1433646000000,12299,681,814297 670753 n96.000 808585
1433646000000,73598,551,457851 1149392
1433646000000,195004,790,n31080.000
1433646000000,280836,369,853914
1433646000000,326923,283,46505 703408 40169 1249390 954460 223672 1325967 1249390 954460 573836 703408 40169 223672 1257043 639502 5041 773778 79304 93824 30603 59310 1020770 588923 549750 30603 317157 1163226 46505 263517 653611 132466 986284 229175
1433646000000,7226,790,n276480.000
1433646000000,88236,319,769062 1161933
1433646000000,128072,28,150169 610517
1433646000000,161264,486,521441 86628 769062
1433646000000,427357,400,n720.000 424566
1433646000000,265491,619,n3840.000 1187104
1433646000000,252506,839,963847
1433646000000,353347,888,531825 353467 992862 951748 1011636 1284577 855631 1284577 n40.800 1135780 1284577 n96.000 1187104 539109 661116 1257525 1284577 n36000.000 1187104 1284577 618514 980588 399087 n9120.000 1284577 670753 n96.000 1284577 1076034
1433646000000,392217,595,952750 n24.000
1433646000000,385058,619,n12000.000 1187104
1433646000000,307208,127,794971
1433646000000,393998,953,n86400.000 21263
1433646000000,31533,52,1310600 1284577 704799
1433646000000,57921,764,1285872
1433646000000,117124,available,0
1433646000000,226320,619,n3840.000 1187104
1433646000000,137674,1036,1154859
1433646000000,364444,689,471783
1433646000000,132558,202,324685
1433646000000,345569,available,0
1433646000000,101930,49,484024 661116 1257525
1433646000000,281291,790,n77400.000
1433646000000,257214,202,1048920
1433646000000,440838,888,509541
1433646000000,182284,112,679677
1433646000000,392868,categoryid,1250
1433646000000,453043,available,1
1433646000000,360105,available,0
1433646000000,356694,300,879669
1433646000000,326660,678,1318713
1433646000000,179624,398,308950
1433646000000,213952,698,316731 31884
1433646000000,220228,283,176547 286484 824301 212633 774587 425169 824301 212633 366600 901561 810729 176547 1147546 65539 841116 150169 273406 79212 821952 1257447 703408 1256588 505421 44931 707081 640984 30603 65539 954329 579728 1253977
1433646000000,247377,888,65284 363182 628645 1284577 863543
1433646000000,132165,364,1120388
1433646000000,325352,202,703504 30603 1201060 1036954
1433646000000,133116,935,769062
1433646000000,424710,61,422480 650951
1433646000000,178814,685,n12000.000
1433646000000,312254,225,1066831 n10800.000
1433646000000,120550,698,726393 41196
1433646000000,126646,categoryid,1120
1433646000000,157985,888,262168 n132.000 260698
1433646000000,357201,225,766143 n10800.000
1433646000000,380806,961,1020578
1433646000000,339821,790,n406800.000
1433646000000,342864,888,653674 1058915 1200168
1433646000000,49382,888,1200466 927741
1433646000000,360199,888,298337
1433646000000,358115,713,118581
1433646000000,28948,available,1
1433646000000,49003,842,n12.000
1433646000000,140730,853,826838
1433646000000,356740,566,269011 n780.000 424566
1433646000000,43522,159,519769
1433646000000,293650,698,571547
1433646000000,267416,698,915957 727528
1433646000000,273070,243,40896
1433646000000,164607,400,n2820.000
1433646000000,348375,124,535199
1433646000000,401435,957,749349
1433646000000,118278,830,373898 560346
1433646000000,442427,790,n719280.000
1433646000000,391232,888,249879 307761 454583
1433646000000,198820,categoryid,586
1433646000000,300514,689,150169 108779
1433646000000,258632,6,1285402 1042990
1433646000000,406905,1036,1249390
1433646000000,68913,888,1268156 1004694 29936 1045267 313137
1433646000000,205577,917,753584
1433646000000,430296,227,598588
1433646000000,25718,810,n360.000
1433646000000,132922,888,1252719 253573 339009 75026
1433646000000,461609,297,769062
1433646000000,269447,439,n12.000 628176 1302691
1433646000000,182346,6,305351 18800
1433646000000,316888,698,1037547
1433646000000,412731,575,1058957
1433646000000,226569,888,725268
1433646000000,458527,112,679677
1433646000000,217076,202,919316
1433646000000,352577,1075,n12000.000 1029109
1433646000000,314298,546,769062
1433646000000,74371,categoryid,1613
1433646000000,124577,available,1
1433646000000,220924,available,1
1433646000000,369100,964,769062
1433646000000,330663,283,588652 211372 624542 276508 1309569 1334793 718248 1128577 42114 237874 n12.000 212121 636950 505421 945042 949802 1266913 418473 150169 1192670 30603 369678 98614 624542 804936 272703 949802 1309569 1266913 30603 926868
1433646000000,119069,917,n7225590000.000
1433646000000,382546,888,1002405 n462048.000
1433646000000,78304,1036,961511
1433646000000,40345,810,n1320.000 1284577 n1392.000
1433646000000,320159,888,619826
1433646000000,191293,categoryid,1301
1433646000000,215768,888,1197157 492169 n444.000
1433646000000,379391,710,1206543 n108.000 798006 190776
1433646000000,229207,558,827388
1433646000000,107681,202,198658 1091367
1433646000000,87006,928,769062
1433646000000,222513,categoryid,546
1433646000000,309789,19,1297729 n72.000 350726 30603 832471
1433646000000,203032,888,1318865 83273 140286 769062
1433646000000,396372,888,23569 1128577 127200 927133 528881 985526
1433646000000,302459,595,936678 1284577 759209
1433646000000,337137,6,927194 941575
1433646000000,31414,815,285725
1433646000000,294710,42,488921
1433646000000,408188,283,73080 810197 1337663 n10584.000
1433646000000,436850,227,1137211 633834
1433646000000,91272,120,188051 1211923 923584
1433646000000,361672,839,303411
1433646000000,257798,categoryid,1070
1433646000000,442989,790,n24600.000
1433646000000,272278,59,769062
1433646000000,37695,227,865690
1433646000000,172564,917,1168209
1433646000000,390457,888,1051803 353155 n712818624.000 992862 951748 301152 n25.200 1135780 1284577 n207.600 1284577 n16392.000 628176 n9216.000 134030 1284577 n72.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 491900 1284577 618514 980588 927741 367620 1284577 1141052 n48.000 288796 1284577 814297 670753 n96.000
1433646000000,314088,1014,695451
1433646000000,127878,888,1267591
1433646000000,90355,790,n1508100.000
1433646000000,205098,698,1308244
1433646000000,244011,566,n294.000 424566
1433646000000,364988,888,951748 907182 1339650 261327
1433646000000,311072,400,1133587 424566
1433646000000,88058,410,402775 237874 1262412
1433646000000,410845,790,n183480.000
1433646000000,12179,28,150169 460346 174342
1433646000000,46584,348,708425
1433646000000,135583,available,1
1433646000000,356827,888,315750
1433646000000,294688,839,1120215
1433646000000,76477,928,769062
1433646000000,432161,categoryid,1663
1433646000000,342690,1066,n1428.000 424566
1433646000000,278747,839,1122
1433646000000,226265,159,519769
1433646000000,117134,888,481661
1433646000000,281031,566,n720.000 424566
1433646000000,220119,available,0
1433646000000,186063,6,1115994
1433646000000,319533,790,n4920.000
1433646000000,80493,678,847931
1433646000000,417219,766,769062
1433646000000,375564,6,1152934 1238769
1433646000000,226638,28,266750
1433646000000,213555,917,n22428.000 1035749 1281741
1433646000000,49433,713,1203131
1433646000000,332117,743,769062
1433646000000,94387,available,1
1433646000000,437078,227,1283144 353870
1433646000000,156222,689,150169 1002405
1433646000000,257820,790,n47640.000
1433646000000,459018,698,598729 237874 550019 1320162
1433646000000,356232,364,358202
1433646000000,161067,468,249995
1433646000000,308569,765,769062
1433646000000,260919,698,305351 936678
1433646000000,420758,202,1217377
1433646000000,360735,1054,n204.000 639502 n216.000
1433646000000,462633,1036,330289
1433646000000,371265,790,n39840.000
1433646000000,223676,678,23847
1433646000000,112782,839,1033333
1433646000000,46401,869,769062
1433646000000,18518,400,n720.000 424566
1433646000000,104702,49,661116 1257525
1433646000000,280237,available,1
1433646000000,159733,451,1141052 n48.000
1433646000000,243556,686,769062
1433646000000,447252,480,1183720
1433646000000,365184,202,140639 701825
1433646000000,135854,776,1237594
1433646000000,297739,575,940152
1433646000000,456129,283,1065616 703408 1037495 699924 n3996.000 40054 699924 1096621 54275 224903 639502 150169 610517 1297729 403750 350726 30603 832471 54275 429140 666094 30603 1322984 807503 1048301 19090 654986 238672 448790 227411 836649 703408 1145186
1433646000000,374928,888,532512 1148960 n1404.000
1433646000000,86712,790,n7440.000
1433646000000,72711,283,598729 1180441 569672 143102 75026
1433646000000,246003,355,586893
1433646000000,295007,917,540460
1433646000000,81033,790,n13320.000
1433646000000,229712,509,463233
1433646000000,257455,categoryid,65
1433646000000,408068,451,1141052 n48.000
1433646000000,438644,790,n78000.000
1433646000000,14947,6,1214748 593897
1433646000000,370084,112,679677
1433646000000,153372,354,1116693
1433646000000,63856,227,520470 266750
1433646000000,120198,807,83273 140286 1169762 478562 45447
1433646000000,295580,869,769062
1433646000000,218286,categoryid,259
1433646000000,55691,227,505421 945042
1433646000000,290225,1036,396030
1433646000000,249473,19,1297729 n36.000 350726 30603 832471
1433646000000,68531,588,150169 460346 174342 1302005 269496 1146011 598082
1433646000000,382924,689,150169 85384
1433646000000,367967,888,1026532
1433646000000,267782,213,89372
1433646000000,16961,available,0
1433646000000,67598,815,584074 1284577 285725
1433646000000,102648,888,331852 1128577 485477
1433646000000,180120,709,830186 457060
1433646000000,432811,719,n12.000 593897
1433646000000,396340,698,1214748 593897
1433646000000,152206,202,1248651 1169762 66381
1433646000000,408592,814,769062
1433646000000,392503,38,769062
1433646000000,170166,698,579062 353870
1433646000000,84710,713,684836
1433646000000,321945,230,816598 43939
1433646000000,310971,224,177978
1433646000000,36333,776,616212
1433646000000,154325,678,1031524
1433646000000,465576,852,1116693
1433646000000,107585,1036,396030
1433646000000,102463,888,147366 1328698
1433646000000,209747,available,0
1433646000000,54865,1066,427830 424566
1433646000000,203882,888,1268748 1007882
1433646000000,175443,764,1285872
1433646000000,449540,720,n26400.000 10317
1433646000000,320911,698,726714
1433646000000,96237,515,n60.000
1433646000000,22085,619,n6000.000 1187104
1433646000000,152369,884,769062
1433646000000,375462,112,679677
1433646000000,452845,839,286484
1433646000000,218675,611,n12.000 1187104
1433646000000,28531,available,0
1433646000000,338815,486,206386 86628
1433646000000,457113,810,769062
1433646000000,117575,42,n276.000
1433646000000,300410,521,769062
1433646000000,164042,550,892975
1433646000000,179151,369,1141651
1433646000000,181650,categoryid,681
1433646000000,337486,227,1037547 150169 431733
1433646000000,436337,790,n9360.000
1433646000000,230425,810,769062
1433646000000,326519,501,769062
1433646000000,254432,63,n94.800 1144008
1433646000000,302711,790,n20880.000
1433646000000,26349,839,475657
1433646000000,439641,28,150169 610517
1433646000000,460148,364,237707
1433646000000,456048,928,903899
1433646000000,270429,6,814966 945042 814966 945042 1186729
1433646000000,360743,839,628196
1433646000000,297521,501,769062
1433646000000,311195,962,664227
1433646000000,30825,28,150169 31884 726714
1433646000000,136657,410,971086 237874 1262412
1433646000000,131592,678,62456 908064
1433646000000,382524,709,830186 457060
1433646000000,252845,283,1111589 1145701 1186640
1433646000000,72444,976,n30.000 1135780
1433646000000,462419,956,769062
1433646000000,17693,888,140639 685689
1433646000000,128214,776,347670
1433646000000,156360,790,n18000.000
1433646000000,285937,33,1128577 1000087 421694
1433646000000,10032,810,n3120.000 1175087 n3240.000 424566
1433646000000,309507,513,769062
1433646000000,78776,776,783082
1433646000000,336366,790,n51360.000
1433646000000,161426,689,150169 108779
1433646000000,464001,354,1116693
1433646000000,290383,28,150169 727528
1433646000000,237008,28,150169 610517
1433646000000,80848,892,1186729 474154 769062
1433646000000,289994,758,n24.000 1187104
1433646000000,212517,705,769062
1433646000000,309260,46,769062
1433646000000,111090,764,1285872
1433646000000,178369,515,n84.000
1433646000000,19050,698,377560
1433646000000,161132,378,1186729 681805
1433646000000,299277,810,n336.000
1433646000000,202657,227,253511
1433646000000,359120,categoryid,1320
1433646000000,63648,839,1217880
1433646000000,20585,categoryid,512
1433646000000,310079,28,150169 1176210
1433646000000,216945,790,n12960.000
1433646000000,382083,842,n12.000
1433646000000,406599,74,769062
1433646000000,435505,296,769062
1433646000000,108936,400,n708.000 424566
1433646000000,396947,available,0
1433646000000,235260,558,788957
1433646000000,75123,917,324546
1433646000000,34294,917,698273
1433646000000,428632,928,575349
1433646000000,349690,988,769062
1433646000000,23282,935,1050009
1433646000000,257003,434,769062
1433646000000,384267,6,1115994
1433646000000,151651,790,n53880.000
1433646000000,266555,202,613675 960601 n216.000
1433646000000,119286,678,1259877
1433646000000,293594,663,n187.200
1433646000000,95722,981,769062 664227
1433646000000,106691,776,741410
1433646000000,416530,611,n24.000 1187104
1433646000000,206297,888,873901 753764 1226223
1433646000000,408900,415,769062
1433646000000,395973,888,1051803 767269
1433646000000,207234,300,28384
1433646000000,329046,888,458979 541079 824508 1210421 373898 1297729 n36.000 350726 30603 832471
1433646000000,91130,839,1190412
1433646000000,448349,available,1
1433646000000,361125,797,427437
1433646000000,39022,581,472016
1433646000000,218175,790,n58200.000
1433646000000,60494,400,1133587 424566
1433646000000,262346,689,150169 819637 1284577 386093
1433646000000,180086,888,390868 657551 1237701
1433646000000,153230,689,150169 683159
1433646000000,85352,246,n1176.000
1433646000000,247233,550,769062
1433646000000,303649,413,769062
1433646000000,236835,839,1180441
1433646000000,229524,227,188678 685198 30603 341599
1433646000000,159635,698,305351 322391
1433646000000,68492,888,1296564 1029702 n60480.000
1433646000000,55431,6,463233 1157517
1433646000000,5886,790,n257040.000
1433646000000,11684,235,1277294
1433646000000,450521,631,n360.000 988555
1433646000000,384593,713,684836
1433646000000,277705,188,n1320.000 10317
1433646000000,375005,735,1116693
1433646000000,114010,227,176547
1433646000000,199031,74,769062
1433646000000,184811,888,1051803 297104 n712773732.000 992862 951748 745104 n30.000 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n12.000 1072114 1284577 1186729 769062 1284577 618514 980588 927741 376092 1284577 1141052 n48.000 288796 1284577 814297 670753 n96.000
1433646000000,388963,839,165124
1433646000000,32894,888,295815
1433646000000,47953,529,769062
1433646000000,160183,624,614605
1433646000000,423739,698,1283144 353870
1433646000000,137135,981,769062
1433646000000,190009,839,212349
1433646000000,360113,159,519769
1433646000000,276815,830,373898
1433646000000,385016,807,140286
1433646000000,98477,227,697634 150169 959897 31884
1433646000000,428670,839,779952 629205
1433646000000,322812,888,1098243
1433646000000,220423,575,725966
1433646000000,409223,364,1221395
1433646000000,11131,107,769062
1433646000000,2002,523,991263 1238769 126079 1141242
1433646000000,247560,663,n187.200
1433646000000,293135,637,769062
1433646000000,50945,334,664227
1433646000000,150850,698,1030862
1433646000000,85622,188,n300.000 10317
1433646000000,366064,888,713930
1433646000000,404635,888,1081259 n4296.000
1433646000000,283760,227,1037891
1433646000000,366985,888,249879 314197 599489
1433646000000,89496,434,769062
1433646000000,303236,283,640322 512114 683159 986065 827388 916300 999945 512114 683159 986065 883037 639502 367558 1314289 278728 26253 999945 827388 512114 949802 42114 653611 885432 1292235 827388 883422 734913 916300 1244358 303848
1433646000000,129525,921,661116 1257525
1433646000000,130378,790,n661680.000
1433646000000,381960,888,1125800 1050016
1433646000000,86967,790,n503760.000
1433646000000,449562,790,n23280.000
1433646000000,29903,283,598588 575356 759870 426589 n209160000.000 598588 150169 410229 575356 759870 426589 369978 639502 1335265 300703 574612 157939 1058495 1179420 347067 757111 167931 253970 605947 1279422 1266051 607552
1433646000000,250759,categoryid,828
1433646000000,378577,888,588497 n2469876.000 1297729 n12.000 908104
1433646000000,443038,663,n145.200
1433646000000,155366,202,1045378 n72480.000 566381
1433646000000,184061,available,0
1433646000000,49218,685,n1200.000
1433646000000,442440,available,1
1433646000000,115129,112,679677
1433646000000,405621,839,116656
1433646000000,311185,678,896690
1433646000000,261829,888,292367 1112205 804598 2919
1433646000000,332766,1054,n180.000 639502 n192.000
1433646000000,452166,486,1154859 86628
1433646000000,209596,188,1297729 n240.000 1178208 n600.000 10317
1433646000000,296513,771,n32.400 190776 639502 n48.000 n60.000 190776
1433646000000,57468,available,0
1433646000000,142710,776,345566
1433646000000,455553,6,452320 853231
1433646000000,314310,888,855428
1433646000000,306557,227,662205
1433646000000,232431,839,963847
1433646000000,453244,747,769062
1433646000000,299402,400,n460.800 424566
1433646000000,339733,8,769062
1433646000000,280068,839,48588 387986
1433646000000,143445,6,1252290 1319279 920988
1433646000000,246290,202,1200517
1433646000000,243697,available,1
1433646000000,409432,794,212349 1095303 1272543 131338 n96.000 1187104
1433646000000,425103,663,n168.000
1433646000000,277210,159,519769
1433646000000,306631,202,460883 1152934
1433646000000,446706,580,769062
1433646000000,90092,689,150169 274770 79212
1433646000000,117149,928,1318567
1433646000000,322023,653,1314495 237874 536050 1323749
1433646000000,223485,441,824508
1433646000000,54872,400,n696.000 424566
1433646000000,25939,766,n1920.000
1433646000000,400148,790,n30600.000
1433646000000,365678,384,616467
1433646000000,438708,332,769062
1433646000000,159371,941,861162 1008363 150169 1312959 45447
1433646000000,291360,478,601977
1433646000000,128162,921,1149317 1257525
1433646000000,232131,28,150169 460346 174342
1433646000000,430435,839,1325152
1433646000000,276828,716,769062
1433646000000,224,28,150169 610517
1433646000000,433096,689,769062
1433646000000,333294,790,n93120.000
1433646000000,29926,227,726393
1433646000000,117060,available,1
1433646000000,53832,6,1115994
1433646000000,111277,283,98606 474154 782961 375635 n120.000
1433646000000,324003,790,n76680.000
1433646000000,30123,915,769062
1433646000000,221722,490,162165
1433646000000,154440,839,1105798
1433646000000,275074,434,769062
1433646000000,362128,categoryid,925
1433646000000,177387,839,1218670 1223352
1433646000000,385197,521,769062
1433646000000,144254,888,1232123
1433646000000,233410,364,1149003
1433646000000,161531,6,1263524
1433646000000,246569,698,520470
1433646000000,429780,46,769062
1433646000000,275025,698,188678
1433646000000,394684,120,769062
1433646000000,176892,888,n6000.000 749320 388993
1433646000000,127167,364,991565
1433646000000,234889,765,1165107 711398 1057641
1433646000000,108747,available,0
1433646000000,2423,914,990079
1433646000000,376411,888,104687
1433646000000,141009,790,n142440.000
1433646000000,241710,689,150169 683159
1433646000000,466352,categoryid,1680
1433646000000,43735,888,843493 363182 1197157 162538
1433646000000,405419,790,n3480.000
1433646000000,398686,1037,769062
1433646000000,260661,461,988697 581051
1433646000000,22529,689,150169 683159
1433646000000,141586,888,827469 n108.000 753441
1433646000000,378028,887,n43200.000 853231
1433646000000,426882,28,150169 610517
1433646000000,62640,6,363373
1433646000000,439421,701,769062
1433646000000,189128,1058,n60.000
1433646000000,39784,290,341968
1433646000000,322888,227,1263557 150169 819637
1433646000000,275287,1079,769062
1433646000000,213083,202,1022207 91477
1433646000000,402990,888,253573 n42000.000 14434 992862 951748 1011636 1284577 1155801 1284577 n38.400 1135780 1284577 n48.000 1187104 539109 661116 1257525 1284577 n6000.000 1187104 1284577 992862 625815 1119999 n30000.000 1284577 670753 n84.000 253573 604655 1284577 1076034
1433646000000,134397,1,1200832
1433646000000,384682,335,1290354
1433646000000,127887,961,1323865
1433646000000,403579,790,n387600.000
1433646000000,466060,704,1154859
1433646000000,415706,available,0
1433646000000,404238,764,1285872
1433646000000,226024,227,538787
1433646000000,247970,696,769062
