timestamp,visitorid,event,itemid,transactionid
1436881289823,1026945,view,344041,
1436881492026,464426,view,172127,
1436881518076,43351,view,73852,
1436881529335,25866,view,265204,
1436882075097,392378,view,402527,
1436882361593,1223953,view,222613,
1436882434276,1283751,view,309919,
1436882769235,1067446,view,457348,
1436882799170,319269,view,282385,
1436882909045,78987,view,97006,
1436883260167,1314820,addtocart,323485,
1436884094890,317233,view,10572,
1436884227687,932318,view,115696,
1436884535115,629464,view,429414,
1436885434352,621477,view,438771,
1436885859271,1161077,view,430585,
1436885874876,664973,view,192409,
1436885956475,954259,view,118199,
1436885968065,665286,view,226224,
1436886114446,1269112,view,11279,
1436886303816,450082,view,202170,
1436886573557,220840,view,244027,
1436886629093,507951,view,140969,
1436886641279,800295,view,266960,
1436886795292,582255,view,57013,
1436886827653,371606,view,134906,
1436886839496,1079433,view,287356,
1436886867415,740463,view,407687,
1436886925814,297508,view,424543,
1436886939383,952246,view,289633,
1436887170555,194253,view,109869,
1436887278178,763668,view,77930,
1436887367102,600855,view,345095,
1436887429235,1219380,view,421997,
1436887452935,1228702,view,75000,
1436887681453,597173,view,1845,
1436887807377,794564,view,439486,
1436887854710,263072,view,238447,
1436888030877,518910,view,236689,
1436888082642,530559,view,15095,
1436888291873,1160712,view,200920,
1436888428983,388198,view,189084,
1436888459808,641305,view,323403,
1436888650518,230276,view,356470,
1436888734997,595912,view,56654,
1436888797620,922262,addtocart,262699,
1436888833652,1182891,view,146033,
1436888838296,566498,view,106037,
1436889193576,191795,view,246149,
1436889396243,417723,view,420960,
1436889543422,1306828,view,206002,
1436889548891,315094,view,225118,
1436889561930,237038,addtocart,315,
1436889784700,371606,view,398178,
1436889872707,510485,view,211132,
1436890292407,361653,view,215596,
1436890649042,625167,view,97873,
1436890689105,1145560,view,445676,
1436891135130,554012,view,113894,
1436891163031,744321,view,307355,
1436891572999,316850,view,179235,
1436891593975,27747,addtocart,218794,
1436891661220,787332,view,38113,
1436891813307,693280,view,142466,
1436892265311,1361309,view,376115,
1436892317598,1136238,view,383984,
1436892328273,977249,view,111216,
1436892554520,189588,view,71846,
1436892703641,825334,view,372845,
1436892958360,1300988,view,220622,
1436893123642,1365716,view,367588,
1436893900507,10557,view,169447,
1436894334290,334312,view,271537,
1436894416663,164201,view,218509,
1436894423347,1347198,view,187941,
1436894438101,316391,view,276886,
1436894450347,926895,view,14040,
1436894531063,1029464,view,132644,
1436894835476,1358297,view,26595,
1436894895511,650280,view,82264,
1436895023071,371606,view,313867,
1436895079625,1096312,view,366475,
1436895222988,1327144,view,39539,
1436895287391,371606,view,186702,
1436895540315,923429,view,406071,
1436895603021,17157,view,123441,
1436895861430,1071690,view,197190,
1436895948294,1223043,view,388722,
1436895982900,24067,transaction,455793,16557.0
1436896336079,797789,view,131882,
1436896346179,1297457,view,329306,
1436896349152,544709,view,408094,
1436896654882,275138,view,438214,
1436896741086,894352,view,165816,
1436896774527,1091234,view,131036,
1436896978424,414829,view,98249,
1436896994375,1403769,view,314397,
1436897260165,438887,view,64605,
1436897542860,1345841,view,47055,
1436897585151,77913,view,117559,
1436897661680,1336835,view,187862,
1436897662662,185107,view,286924,
1436897672858,1336835,view,187862,
1436897683856,1313381,view,201078,
1436897738419,206718,view,451473,
1436897783548,1166439,view,220571,
1436897793502,489090,view,399162,
1436897827724,1012936,view,226197,
1436897836173,431740,view,129624,
1436897905685,82089,view,86758,
1436897935738,1243141,view,175641,
1436898005576,502269,view,357583,
1436898189452,1361594,view,150063,
1436898235830,446830,view,454430,
1436898307469,85734,view,52399,
1436898852333,799196,view,15001,
1436899163697,50669,view,466302,
1436899185140,923328,view,315138,
1436899209668,218812,view,278050,
1436899249960,366390,view,297438,
1436899263763,62198,view,369776,
1436899378301,1092551,view,215130,
1436899488481,212608,view,217579,
1436899541856,976579,view,67115,
1436899565362,478006,view,325432,
1436899808607,243068,view,47698,
1436899814271,1150086,view,441814,
1436899883875,1051830,view,73544,
1436899935555,534166,view,445351,
1436899947675,115333,view,301492,
1436900044292,1313381,view,285284,
1436900050075,148737,view,42583,
1436900082975,1014207,view,241762,
1436900136887,895160,view,215180,
1436900160068,657293,view,254196,
1436900267966,1045905,transaction,57577,9824.0
1436900355909,1016413,view,424457,
1436900388019,1071184,view,246697,
1436900421692,78977,view,134180,
1436900662426,334671,view,303142,
1436900703326,949140,view,49621,
1436900712727,84106,view,175002,
1436900785545,793296,view,251216,
1436900857194,925807,view,253597,
1436900876136,549317,addtocart,234255,
1436900909058,114853,view,333147,
1436900934228,564221,view,117357,
1436901078339,270615,view,342150,
1436901284289,530559,view,138949,
1436901328504,657293,addtocart,49392,
1436901525289,182157,view,360444,
1436901535581,1320993,view,203917,
1436901602432,82251,addtocart,28307,
1436901727654,892774,view,290550,
1436902046911,995814,view,174380,
1436902057851,1069856,view,450571,
1436902071916,578666,view,294523,
1436902211339,386711,view,289103,
1436902302187,467263,view,395487,
1436902333750,320405,view,255974,
1436902395784,423375,view,191449,
1436902414470,134047,view,57060,
1436902451504,963354,view,117551,
1436902534596,1247073,view,79565,
1436902556073,810115,view,379742,
1436902561991,340362,view,323467,
1436902585158,1311823,view,423635,
1436902794067,1069856,view,450571,
1436902943211,99231,view,190530,
1436902975319,863219,view,96149,
1436903129758,208712,view,81691,
1436903312813,530559,addtocart,101386,
1436903386684,1150086,view,393509,
1436903427227,1153283,view,85674,
1436903430274,43427,view,427459,
1436903503291,647043,view,195828,
1436903511525,266787,view,31597,
1436903532045,269358,view,247862,
1436903984623,24570,view,37045,
1436904210480,1244462,addtocart,239006,
1436904302232,1136932,view,325611,
1436904443848,729170,view,22484,
1436904503618,1313381,view,340024,
1436904696711,668457,view,394874,
1436904730750,882079,view,305496,
1436904860453,31964,view,37730,
1436905014720,116063,view,373297,
1436905042241,183276,view,7417,
1436905182963,1191078,view,44631,
1436905572970,1113466,view,82278,
1436905580101,1050142,view,170751,
1436905643859,651320,view,239363,
1436905682500,1384431,view,185553,
1436905744437,1117083,view,112782,
1436905764829,488852,view,254813,
1436905766547,482517,view,206713,
1436906043320,821923,view,329513,
1436906146709,245048,view,92361,
1436906163188,518851,view,201620,
1436906212041,79165,view,354862,
1436906348214,698125,view,148365,
1436906396493,185927,view,390582,
1436906515798,437704,view,329251,
1436906666300,1033695,view,137703,
1436906797525,772068,view,233389,
1436906886364,652553,view,424124,
1436906908775,8924,view,449571,
1436906957312,699081,view,166380,
1436906973449,342626,view,134191,
1436907032453,310759,view,106238,
1436907188987,562866,view,213712,
1436907224577,527055,view,345963,
1436907375240,352616,view,99611,
1436907387286,700823,view,445351,
1436907501860,1297514,view,276724,
1436907505219,991301,view,330506,
1436907530798,547179,view,453690,
1436907978473,432822,view,443683,
1436908040419,863219,view,141240,
1436908141502,203037,view,321995,
1436908240979,316850,view,154681,
1436908312514,553519,addtocart,238865,
1436908339792,1096633,view,202199,
1436908373906,1353734,view,392768,
1436908440146,768275,view,438484,
1436908715068,488549,view,414547,
1436908816186,232601,view,461686,
1436908936764,1184464,addtocart,60403,
1436909156578,310759,view,75559,
1436909242471,36432,view,276132,
1436909244265,340906,view,271930,
1436909244482,826187,view,458318,
1436909248201,392956,view,380082,
1436909260484,865100,view,139535,
1436909270386,330371,view,246684,
1436909334222,519781,view,393111,
1436909446666,792015,view,249246,
1436909549256,501594,view,400533,
1436909587247,13325,view,156199,
1436909656309,804418,view,465226,
1436909756814,256910,view,209099,
1436909801318,501594,addtocart,400533,
1436909921021,167161,view,300413,
1436909964020,371606,view,60715,
1436910039252,811741,view,360778,
1436910135180,198026,view,443030,
1436910168587,324138,view,175914,
1436910301939,13100,view,5411,
1436910334335,934260,view,390158,
1436910472829,258139,view,93298,
1436910838892,1061663,view,378223,
1436910858743,408220,view,374564,
1436910864836,45922,view,286481,
1436910930314,1361223,view,142765,
1436910988208,107108,view,248847,
1436911091165,24783,view,425581,
1436911103309,308653,view,303178,
1436911195170,1406869,view,391992,
1436911216240,40247,view,7989,
1436911304099,541301,view,55227,
1436911320413,530559,view,463766,
1436911435332,478385,view,291964,
1436911437816,541301,view,341012,
1436911445347,508886,view,298364,
1436911464862,767,view,431157,
1436911489561,572806,view,349679,
1436911589714,1150086,view,363285,
1436911621687,781977,view,379842,
1436911686132,1102384,view,432748,
1436911698827,832631,view,204362,
1436911706439,882343,view,298196,
1436911745750,870799,view,5035,
1436911831786,943165,view,341042,
1436912185361,519458,view,27515,
1436912235182,231464,view,239604,
1436912373828,125571,view,81295,
1436912432734,1263716,view,286306,
1436912597980,42781,view,42349,
1436912729201,409516,view,21457,
1436913079793,223329,view,443457,
1436913116499,604547,view,200544,
1436913238774,104063,view,394678,
1436913339724,98397,view,409770,
1436913368401,812124,view,398404,
1436913481277,283350,view,369776,
1436913682472,302692,view,37760,
1436913778888,680922,view,331635,
1436913831390,901104,view,189155,
1436913896355,974319,view,234255,
1436913953047,966636,view,55110,
1436914039335,1282276,view,25071,
1436914124195,558245,view,276245,
1436914167282,371606,view,61893,
1436914215237,22699,view,116331,
1436914226125,332026,view,45488,
1436914277288,371606,view,461686,
1436914409995,1305279,view,242050,
1436914426917,307968,view,464392,
1436914546790,1000428,view,243479,
1436914557829,173575,view,61287,
1436914597088,1275502,view,329146,
1436914690566,1276701,view,367434,
1436914757469,446487,view,46822,
1436914804589,728224,view,230532,
1436914875612,927079,view,9877,
1436915207394,583385,view,155544,
1436915213950,1038295,view,336562,
1436915267405,1389074,view,336393,
1436915336136,890723,view,382317,
1436915457926,28340,view,214180,
1436915555293,1119521,view,434946,
1436915631099,1019510,transaction,17189,5953.0
1436916244117,5111,view,69371,
1436916279512,101754,view,7943,
1436916312030,1228841,view,299956,
1436916316106,974226,view,119736,
1436916363679,530559,view,307410,
1436916367041,871650,view,426550,
1436916500961,355946,view,31708,
1436916522876,952246,view,104848,
1436916719576,1297909,view,121186,
1436916809106,133822,view,163165,
1436917121179,1113507,view,340238,
1436917179247,1288147,view,260090,
1436917514072,1032934,view,120549,
1436917610126,1381009,view,9249,
1436917730262,614003,view,63023,
1436917844428,542588,view,341975,
1436917975446,625167,view,390826,
1436917976415,625167,view,30094,
1436918177538,227369,view,33182,
1436918345567,848341,view,71714,
1436918428323,916347,view,444614,
1436918514700,336643,view,72131,
1436918602674,412019,view,82174,
1436918653982,530559,view,454818,
1436918908152,290085,view,259873,
1436918918408,246007,view,237422,
1436918954664,1092200,view,349430,
1436918998831,371866,view,259147,
1436919032840,952246,view,337170,
1436919371745,502934,view,166306,
1436919428557,891814,view,5411,
1436919928095,942864,view,425539,
1436920107514,434390,view,58663,
1436920263380,49100,view,256695,
1436920280628,795734,view,215944,
1436920303744,304320,view,434688,
1436920323611,508285,view,216888,
1436920633631,179750,view,454282,
1436920681230,559787,view,37845,
1436920731626,487460,view,187618,
1436921185409,695167,view,186203,
1436921350130,430234,view,328486,
1436921487893,640700,view,40015,
1436921567305,130965,view,435576,
1436921604415,1143608,view,289861,
1436921787745,271718,view,32407,
1436921788647,1080248,view,417797,
1436921794857,1115425,view,328876,
1436921837370,1364348,view,457464,
1436922002451,1387689,view,73364,
1436922026505,1063315,view,418601,
1436922086482,974226,view,398839,
1436922260250,518470,view,263385,
1436922328937,1242461,view,415781,
1436922345987,9775,view,180434,
1436922361269,9775,view,451693,
1436922741997,591553,view,128296,
1436923014028,1129495,view,235664,
1436923334314,423942,view,187946,
1436923357017,936397,view,44411,
1436923429971,1246836,view,50004,
1436923446121,1143535,view,224173,
1436923843962,16266,view,328735,
1436924056724,744941,view,320569,
1436924064088,43930,view,203924,
1436924119860,1399524,view,112734,
1436924122215,311723,view,457120,
1436924234264,1387819,view,233790,
1436924294434,848387,view,371591,
1436924454813,898818,view,82534,
1436924463416,120353,view,25648,
1436924670109,391873,view,399522,
1436925040418,1226794,view,215308,
1436925090721,1226794,view,215308,
1436925118389,1111764,view,317600,
1436925208070,1085897,view,254882,
1436925265245,873398,view,170857,
1436925286283,140993,view,318630,
1436925742448,1334477,view,133647,
1436925805634,238073,view,208695,
1436925919357,671954,view,80335,
1436926182974,959774,view,434289,
1436926324415,1107463,view,288003,
1436926328905,570189,view,213863,
1436926356824,1258009,view,345077,
1436926562018,1207027,view,368743,
1436926798998,1166352,view,319905,
1436927147729,995396,view,284000,
1436927200028,957662,view,156624,
1436927244098,1269507,view,79360,
1436927254690,1174140,view,218904,
1436927309103,974226,view,447356,
1436927601123,752365,view,216778,
1436927632518,884903,view,437675,
1436927829406,388524,view,96680,
1436927988532,205278,view,362312,
1436928049220,1217143,view,378185,
1436928181589,950586,view,38311,
1436928449653,1151953,view,314073,
1436928503942,338804,view,434513,
1436928529316,994783,view,35278,
1436928561869,1365112,view,441356,
1436928582832,924452,view,263744,
1436928818774,8321,view,332175,
1436928845988,75273,view,254882,
1436928867693,531974,view,24374,
1436928884013,1314820,view,73123,
1436929003265,435106,view,115073,
1436929011652,273033,view,233734,
1436929198993,589337,view,184199,
1436929405064,1008919,view,297987,
1436929631270,14572,view,393100,
1436929698545,728020,view,241610,
1436929855887,510501,view,373472,
1436929934532,1132353,view,368947,
1436930111667,681109,view,173560,
1436930250320,856286,view,299902,
1436930282596,35004,view,232284,
1436930299588,728020,view,235841,
1436930313468,1342722,view,109567,
1436930566060,1326006,view,149711,
1436930797190,378816,view,301404,
1436931367988,1125228,view,151385,
1436931368850,305171,view,331567,
1436931877945,986999,view,164498,
1436932009391,224894,view,7093,
1436932042029,513091,view,139724,
1436932056236,205480,view,111130,
1436932522103,684002,view,288533,
1436933066340,801603,view,187738,
1436933265380,471130,view,417927,
1436933462030,28722,view,183081,
1436933499067,178778,view,354233,
1436933613457,1388760,view,16504,
1436933704928,165659,view,464592,
1436933826538,74204,view,184716,
1436934001268,408633,view,183610,
1436934043990,175160,view,374092,
1436934132316,351597,view,39272,
1436934197566,953263,view,132600,
1436934247045,402718,view,223985,
1436934280352,1136626,view,53636,
1436934285094,928262,view,186046,
1436934329298,1031566,view,459122,
1436934623095,501905,view,139466,
1436934828667,43625,view,399830,
1436934915236,532409,view,245873,
1436935028761,13780,view,199143,
1436935047060,722305,view,280029,
1436935132617,352693,view,232917,
1436935330603,108523,view,279940,
1436935456769,1250781,view,303845,
1436935462279,1049642,view,339356,
1436935483771,135585,view,364819,
1436935544677,1192747,view,33388,
1436935738105,966989,view,266960,
1436935779437,1220919,view,190000,
1436935901504,192541,view,92456,
1436935916489,346901,view,23683,
1436936159901,1002982,view,378605,
1436936310772,388414,view,287641,
1436936711479,599413,view,178568,
1436936927314,925900,view,39511,
1436937085259,60827,view,294130,
1436937147886,1379430,view,408203,
1436937242999,691984,view,108908,
1436937287259,200864,view,116605,
1436937354774,660358,view,208198,
1436937594189,358073,view,310928,
1436937801108,796103,view,466634,
1436937847095,1370409,view,363111,
1436937938349,1246698,view,424089,
1436938587308,1046771,view,135016,
1436939205092,962104,view,20455,
1436939332757,989131,view,376557,
1436939428739,1044861,view,109613,
1436939710877,478227,view,26988,
1436939853726,300679,view,91065,
1436940113322,48469,view,267744,
1436940123983,531015,view,396417,
1436940189849,497173,view,214757,
1436940402017,914493,view,9877,
1436940860858,37465,view,59178,
1436941375628,853885,view,226408,
1436941742549,1077253,view,382875,
1436942106032,327234,view,257863,
1436942243084,892100,view,447877,
1436942682093,165659,view,464592,
1436945173826,1338406,view,462931,
1436945542518,1217782,view,155196,
1436945772928,1121335,view,1568,
1436945959725,226645,view,269941,
1436948115382,1395340,view,46068,
1436949648826,611592,view,296164,
1436949838036,805200,view,105732,
1436949927550,446932,view,403406,
1436950988030,1258509,view,68382,
1436951094501,459161,view,278618,
1436951723532,544027,view,466008,
1436952572801,112805,view,191264,
1436954635763,462455,view,102306,
1436956990829,141789,view,116578,
1436957774368,894265,view,459354,
1436960330905,952066,view,197513,
1436961589377,642711,view,333252,
1436961667347,1028119,view,18977,
1436961833242,918963,view,140900,
1436963600030,98613,view,220613,
1436963902554,468251,view,395487,
1436964665656,969184,view,11190,
1436964798850,999070,view,333766,
1436965061562,999070,view,161736,
1436966386373,506165,view,87074,
1436967418063,703934,view,85541,
1436967599686,1338266,view,181256,
1436968159921,898570,view,340093,
1436968415146,1030175,view,80635,
1436968681534,1191976,view,123416,
1436968691840,235720,view,337957,
1436968800054,554258,view,242464,
1436969203983,1206529,view,428356,
1436969549891,924239,view,9211,
1436969884481,245770,transaction,436034,15586.0
1436970248808,431211,view,57868,
1436970478855,490870,view,361189,
1436970537648,900384,view,196704,
1436970641013,579764,view,367647,
1436970681922,885593,view,253706,
1436970988032,657932,view,19976,
1436971166721,512563,view,289497,
1436971457365,95220,view,453618,
1436971485252,1091752,view,166306,
1436972007942,522060,view,192710,
1436972353975,318683,view,232544,
1436973341049,1123656,view,252452,
1436973495462,960243,view,315545,
1436973668298,942469,view,366809,
1436973946790,211948,view,433649,
1436974088441,443515,view,295333,
1436974105389,487310,view,305038,
1436974222585,1150086,view,164313,
1436974300011,1072335,view,187506,
1436974707569,96705,view,421659,
1436974928445,8248,view,384302,
1436975214445,1064522,view,466614,
1436975218129,952246,view,460188,
1436975442802,752386,view,352318,
1436975472746,1150086,view,456056,
1436975480755,116836,view,358485,
1436975576540,1288507,view,88831,
1436975640278,835085,view,294482,
1436975728052,936316,view,134618,
1436976044372,1065198,view,295606,
1436976390084,221165,view,164834,
1436976635726,1327287,view,120109,
1436976981930,259210,view,22529,
1436977096749,1150086,addtocart,65941,
1436977098470,1176826,view,196572,
1436977109715,820169,view,142374,
1436977132799,997170,view,44051,
1436977319346,576785,view,380971,
1436977506832,1317218,view,256053,
1436977619164,957927,view,403040,
1436977759313,498301,view,425639,
1436977877514,569083,view,50885,
1436977937157,82596,view,395611,
1436978029316,168254,view,14059,
1436978105295,1092097,view,370653,
1436978211808,826450,view,431989,
1436978221944,1035859,view,145533,
1436978309682,1211386,view,94234,
1436978318746,1211386,view,429549,
1436978426762,417357,view,122318,
1436978871663,103086,view,391189,
1436978903031,85820,view,454223,
1436979049537,890980,view,103961,
1436979142684,974226,addtocart,151471,
1436979255149,1296453,view,237566,
1436979359689,924596,view,292897,
1436979412084,757355,view,243795,
1436979421987,811441,view,267935,
1436979796841,974226,transaction,257308,2753.0
1436979992765,1133455,view,423557,
1436980072688,968241,view,441370,
1436980589887,185927,view,390582,
1436980607475,85734,view,379203,
1436980701166,989515,view,431278,
1436980705156,587657,view,322887,
1436981130211,396545,view,97890,
1436981147647,934040,view,109615,
1436981149690,1002424,view,244250,
1436981280225,1354446,view,64011,
1436981419868,1297062,view,31648,
1436981493919,934040,view,16063,
1436982363789,198553,view,27474,
1436982385335,821081,view,461686,
1436982506345,360821,view,412819,
1436982541271,923884,view,109392,
1436982797993,104284,view,25061,
1436983002686,1237779,view,79975,
1436983151601,415338,addtocart,421465,
1436983165195,1235374,view,441668,
1436983167976,577407,view,429870,
1436983208191,682105,addtocart,42146,
1436983278765,1071910,view,217412,
1436983295002,1150150,view,299530,
1436983579284,630790,view,160260,
1436983677276,548043,view,350533,
1436984135068,355548,view,155854,
1436984181692,649511,view,46232,
1436984265780,1303940,view,150215,
1436984561045,1247243,view,264281,
1436984857825,1150086,view,382191,
1436985040112,1278815,addtocart,373600,
1436985357331,1150150,view,22947,
1436985427650,484368,view,52213,
1436985449973,1297062,view,203462,
1436985651740,948141,view,414239,
1436985776843,169454,view,11935,
1436985823444,887373,view,336966,
1436986034376,1237049,view,255885,
1436986352823,860300,view,231427,
1436986353011,929603,view,93729,
1436986482227,631329,view,113899,
1436986715775,1106864,view,358878,
1436987102901,552759,view,48358,
1436987105370,995838,transaction,85377,7113.0
1436987105370,995838,transaction,225572,7113.0
1436987450607,994186,view,110403,
1436987964445,268232,view,17523,
1436987994974,1354678,view,16509,
1436988007566,616797,view,343537,
1436988133119,1123152,view,184903,
1436988266859,670860,view,52301,
1436988299917,833187,view,105582,
1436988402286,54533,view,257333,
1436988629562,1318807,view,32267,
1436989044797,974226,view,332005,
1436989260504,1297062,view,168980,
1436989296854,1284223,view,109830,
1436989568719,1057608,view,126247,
1436989727568,895648,view,9385,
1436990212372,591053,view,373296,
1436990399292,1239324,view,109890,
1436990445885,644212,view,422702,
1436990470223,664664,view,415330,
1436990838911,15831,view,420367,
1436991003055,813515,view,326766,
1436991141476,1148111,view,132043,
1436991303128,889983,view,140673,
1436991330802,863512,view,332204,
1436991368747,1239262,view,316351,
1436991449738,1396503,view,409340,
1436991587070,355906,view,145582,
1436991651929,806450,view,286481,
1436991763714,104534,view,74680,
1436991953591,281391,view,251396,
1436992293341,1102927,view,396059,
1436992302867,351495,view,232768,
1436992367777,565491,view,266439,
1436992414527,1048805,view,279940,
1436992497560,331138,view,299222,
1436992804876,1123371,view,264256,
1436992957266,35705,view,148428,
1436993220296,1232763,view,44800,
1436993511465,986373,view,408580,
1436993752794,788020,view,48166,
1436993893807,271098,view,265261,
1436993969501,275616,view,416888,
1436994050348,797356,view,350296,
1436994077460,50805,view,230720,
1436994078035,1059092,view,104124,
1436994114915,797356,view,196484,
1436994304718,967739,view,138114,
1436994324939,1366614,view,399466,
1436994393558,202591,view,5679,
1436994484453,51645,view,238433,
1436994491908,1235731,view,274448,
1436994495313,921989,view,303920,
1436994620155,1281135,view,439031,
1436994670355,585494,view,76362,
1436994883059,21734,view,7104,
1436995005361,1295687,view,218498,
1436995037119,1074853,view,6983,
1436995070292,442645,view,152836,
1436995395773,482012,view,439355,
1436996072900,9245,view,298252,
1436996758358,990786,view,199527,
1436996840064,14315,view,443572,
1436997379435,1089713,view,250420,
1436997721652,841321,view,451591,
1436997848369,993407,addtocart,345452,
1436997908332,1108342,addtocart,286892,
1436998047551,866191,addtocart,73852,
1436998113846,824842,view,316753,
1436998396865,1336835,view,312728,
1436998570492,342626,view,318975,
1436998657322,729033,view,94144,
1436998672531,342626,view,410993,
1436998755435,354127,view,185492,
1436998955627,656038,view,164124,
1436999095663,652154,view,23987,
1436999181156,401166,view,461081,
1436999308779,518659,view,321089,
1436999634812,275476,view,101894,
1436999659162,647561,view,25027,
1436999667833,341894,view,52928,
1436999717178,630084,view,299457,
1436999926994,627916,view,2304,
1436999945477,1308156,view,96232,
1437000180749,244153,view,397919,
1437000244187,1307053,view,160598,
1437000315584,278241,view,254883,
1437000590377,229463,view,69555,
1437000709557,134028,view,55758,
1437001199883,1123571,view,177478,
1437001580029,399621,view,422451,
1437001942746,1162639,view,340490,
1437002355290,1071039,view,46232,
1437002972503,937006,view,143322,
1437003123448,974226,view,369158,
1437003488243,422553,view,393152,
1437003495248,984953,addtocart,90931,
1437003700356,1281610,view,459701,
1437003714267,1134850,view,233318,
1437003816172,1348223,view,452207,
1437004150463,337189,view,359109,
1437004386297,1218383,view,78303,
1437004577935,890980,addtocart,435670,
1437004733257,58932,view,215715,
1437005048857,931629,view,29100,
1437005095240,1125335,view,104158,
1437005123048,433522,view,369284,
1437005211346,409496,view,313404,
1437005269702,1024373,view,159822,
1437005707622,900639,view,321850,
1437005864796,795753,view,440635,
1437005894291,826266,view,165812,
1437006028266,1322996,view,361059,
1437006070264,389962,view,306590,
1437006149318,318689,view,58615,
1437006186918,272845,view,34573,
1437006282304,1024276,view,344304,
1437006310651,191961,view,108486,
1437006327937,414835,view,240558,
1437006447312,1262005,view,79537,
1437006809301,498247,view,346673,
1437006938967,191961,view,320130,
1437007053661,120607,view,165773,
1437007113052,1194374,view,413906,
1437007202407,249128,view,355994,
1437007884536,1121172,view,417396,
1437008004541,587421,view,387373,
1437008012187,1022168,view,268061,
1437008208565,722473,view,202801,
1437008432703,1121172,view,417396,
1437009229482,1125743,view,464434,
1437009318146,1242268,view,177175,
1437009321575,457547,view,57389,
1437009445060,1221683,view,49823,
1437009451308,1283400,view,310318,
1437009629760,1148596,view,400344,
1437009740501,1396228,view,344071,
1437009774847,653192,view,446866,
1437010005627,212771,view,222193,
1437010416875,1385593,view,351044,
1437010446217,1232976,view,284386,
1437010539269,381278,view,423808,
1437010764854,668762,view,60127,
1437010866519,371504,view,264338,
1437010974761,555482,view,363101,
1437010986031,81766,view,347595,
1437011020762,555482,view,148308,
1437011622424,247049,view,175902,
1437011737106,846288,view,125169,
1437011803884,555482,view,438151,
1437011916526,90996,view,96233,
1437012227499,440501,view,329555,
1437012421745,769983,addtocart,257748,
1437012557082,41031,view,398404,
1437012583669,1142310,view,396064,
1437012679522,1297062,view,113535,
1437012743941,1240952,view,223951,
1437012793981,639118,addtocart,124540,
1437012850511,14387,view,445124,
1437013433630,368428,view,57712,
1437013651704,1002187,view,191730,
1437013991228,1372641,view,22010,
1437014031101,678432,view,292639,
1437014048061,974226,view,265326,
1437014419672,1393383,view,367304,
1437014843464,3167,view,268897,
1437014925155,162597,view,193387,
1437015204619,1344504,view,221900,
1437015380572,493605,view,320130,
1437015422643,1014331,view,79024,
1437015431448,584712,view,298804,
1437015487181,1344504,view,448494,
1437015643475,181064,view,284639,
1437016015001,1148389,view,315543,
1437016329785,1275624,view,164834,
1437016332005,123015,view,456592,
1437016737800,1147560,view,433504,
1437016787821,626596,view,325310,
1437016944547,85356,view,290999,
1437017250855,315692,view,457300,
1437017440042,356406,view,459936,
1437017474667,454391,view,26598,
1437017483084,269126,view,267593,
1437017680741,474636,view,235520,
1437017875244,355881,view,304537,
1437018062779,1330170,view,383730,
1437018147458,33941,view,200544,
1437018173851,966161,view,444712,
1437018195751,66709,view,231482,
1437018320636,251280,view,222077,
1437018364387,200351,view,218746,
1437018717267,1131104,view,235330,
1437018970439,531020,view,297310,
1437019123380,626834,view,194389,
1437019395589,659943,view,70751,
1437019599579,1328545,view,116427,
1437019631654,574200,view,190221,
1437019677109,1110408,view,437932,
1437019714572,834916,view,223729,
1437019850656,677292,view,226338,
1437019880675,80486,view,156650,
1437019992768,972071,view,439679,
1437020118722,994777,view,427234,
1437020307172,1104759,view,88289,
1437020332617,1317477,view,250364,
1437020384724,1277128,view,463170,
1437020420262,840107,view,25662,
1437020482255,1125740,view,105984,
1437020666776,1387958,view,360964,
1437020707197,222270,view,121847,
1437020902439,164169,view,211670,
1437021218627,75693,view,303828,
1437021564603,931710,view,13825,
1437021571401,253055,view,225826,
1437021978221,1053687,view,48748,
1437022173653,729429,view,5510,
1437022277084,852670,view,248816,
1437022564001,814032,view,69580,
1437022704961,867807,view,136459,
1437022889008,681590,view,424515,
1437023292705,761174,view,106037,
1437023699355,298201,view,360893,
1437023835746,40194,view,184199,
1437024017749,1184602,addtocart,3712,
1437024119506,1282128,view,295703,
1437024470173,1143644,view,273118,
1437024527367,490691,view,375423,
1437024768639,812471,view,210790,
1437025271534,10472,view,330888,
1437025301379,1190048,view,61248,
1437025480149,972948,view,96883,
1437025878537,289809,view,395656,
1437026099245,13530,view,127028,
1437026146335,57310,view,299592,
1437026353034,246187,view,305008,
1437026843335,781972,view,17478,
1437027359717,848564,view,193450,
1437027492616,37672,view,335838,
1437028035661,486967,view,77221,
1437028218322,1350048,view,266492,
1437028481995,1134744,view,211022,
1437029934243,1372347,view,442372,
1437029964926,1353169,view,267495,
1437032100052,765505,view,168259,
1437032115479,51645,view,251248,
1437032291008,1032472,view,62537,
1437032707344,89202,view,438412,
1437032844494,76086,view,332691,
1437033026536,958565,view,33255,
1437033665986,1106587,view,14403,
1437036905444,338698,view,379670,
1437039049751,694350,view,65413,
1437042768611,1351963,view,241555,
1437043826032,74347,view,158666,
1437047549625,1114349,view,236827,
1437048301075,77477,addtocart,461091,
1437048852506,906750,view,171542,
1437051431971,1354618,view,426040,
1437055110730,494024,view,333140,
1437055532359,884292,view,12561,
1437056199278,438476,view,102176,
1437057454708,1023470,view,389135,
1437057807532,641135,view,112936,
1437057808712,976644,view,452298,
1437057877621,612275,view,246237,
1437057968183,1197986,view,278552,
1437057972615,152714,view,266983,
1437058194469,152636,view,232172,
